repo,proof,backend,result,exit_code,wall_time_s,max_rss_kb
mlkem-native,keccakf1600x4_extract_bytes,sat_minisat,SUCCESS,0,0.39,53080
mlkem-native,keccakf1600x4_extract_bytes_native,smt,SUCCESS,0,0.76,50544
mlkem-native,keccakf1600x4_extract_bytes_native,sat_cadical,SUCCESS,0,3.6,266532
mlkem-native,keccakf1600x4_extract_bytes_native,sat_minisat,SUCCESS,0,1.88,141348
mlkem-native,keccakf1600x4_permute,smt,SUCCESS,0,0.24,29496
mlkem-native,keccakf1600x4_permute,sat_cadical,SUCCESS,0,0.25,30024
mlkem-native,keccakf1600x4_permute,sat_minisat,SUCCESS,0,0.24,29848
mlkem-native,keccakf1600x4_permute,smt_afs,SUCCESS,0,0.24,29512
mlkem-native,keccakf1600x4_permute,sat_cadical_afs,SUCCESS,0,0.24,30168
mlkem-native,keccakf1600x4_permute_native_x4,smt,SUCCESS,0,23.87,282464
mlkem-native,keccakf1600x4_permute_native_x4,sat_cadical,SUCCESS,0,26.4,951340
mlkem-native,keccakf1600x4_permute_native_x4,sat_minisat,SUCCESS,0,25.79,505172
mlkem-native,keccakf1600x4_xor_bytes,smt,SUCCESS,0,0.48,36880
mlkem-native,keccakf1600x4_xor_bytes,sat_cadical,SUCCESS,0,0.87,132280
mlkem-native,keccakf1600x4_xor_bytes,sat_minisat,SUCCESS,0,0.45,57304
mlkem-native,keccakf1600x4_xor_bytes_native,smt,SUCCESS,0,2.57,230712
mlkem-native,keccakf1600x4_xor_bytes_native,sat_cadical,SUCCESS,0,8.31,486352
mlkem-native,keccakf1600x4_xor_bytes_native,sat_minisat,SUCCESS,0,3.86,220208
mlkem-native,kem_check_pk,smt,SUCCESS,0,2.63,142724
mlkem-native,kem_check_pk,sat_cadical,TIMEOUT,124,301.26,26170812
mlkem-native,kem_check_pk,sat_minisat,SUCCESS,0,70.81,7621784
mlkem-native,kem_check_sk,smt,SUCCESS,0,0.47,43612
mlkem-native,kem_check_sk,sat_cadical,SUCCESS,0,0.9,160720
mlkem-native,kem_check_sk,sat_minisat,SUCCESS,0,0.67,100112
mlkem-native,kem_dec,smt,SUCCESS,0,5.13,143344
mlkem-native,kem_dec,sat_cadical,SUCCESS,0,256.45,22177368
mlkem-native,kem_dec,sat_minisat,SUCCESS,0,51.96,6634824
mlkem-native,kem_enc,smt,SUCCESS,0,0.67,54896
mlkem-native,kem_enc,sat_cadical,SUCCESS,0,1.29,208208
mlkem-native,kem_enc,sat_minisat,SUCCESS,0,0.89,124296
mlkem-native,kem_enc_derand,smt,SUCCESS,0,1.66,81400
mlkem-native,kem_enc_derand,sat_cadical,SUCCESS,0,3.02,463384
mlkem-native,kem_enc_derand,sat_minisat,SUCCESS,0,2.11,238168
mlkem-native,kem_keypair,smt,SUCCESS,0,2.15,90940
mlkem-native,kem_keypair,sat_cadical,SUCCESS,0,2.42,299832
mlkem-native,kem_keypair,sat_minisat,SUCCESS,0,1.18,159188
mlkem-native,kem_keypair_derand,smt,SUCCESS,0,0.83,67944
mlkem-native,kem_keypair_derand,sat_cadical,SUCCESS,0,1.64,418716
mlkem-native,kem_keypair_derand,sat_minisat,SUCCESS,0,1.24,307172
mlkem-native,matvec_mul,smt,SUCCESS,0,0.39,40220
mlkem-native,matvec_mul,sat_cadical,SUCCESS,0,16.23,964980
mlkem-native,matvec_mul,sat_minisat,SUCCESS,0,8.29,366048
mlkem-native,matvec_mul,smt_afs,SUCCESS,0,1.36,61840
mlkem-native,matvec_mul,sat_cadical_afs,SUCCESS,0,16.32,965760
mlkem-native,montgomery_reduce,smt,SUCCESS,0,0.12,42016
mlkem-native,montgomery_reduce,sat_cadical,SUCCESS,0,0.11,34800
mlkem-native,montgomery_reduce,sat_minisat,SUCCESS,0,0.08,25124
mlkem-native,ntt_butterfly_block,smt,SUCCESS,0,8.3,150044
mlkem-native,ntt_butterfly_block,sat_cadical,TIMEOUT,124,300.32,7374340
mlkem-native,ntt_butterfly_block,sat_minisat,TIMEOUT,124,300.15,2523752
mlkem-native,ntt_layer,smt,SUCCESS,0,23.57,163464
mlkem-native,ntt_layer,sat_cadical,TIMEOUT,124,300.5,9576740
mlkem-native,ntt_layer,sat_minisat,SUCCESS,0,127.99,3225756
mlkem-native,ntt_native_aarch64,smt,SUCCESS,0,0.39,51968
mlkem-native,ntt_native_aarch64,sat_cadical,SUCCESS,0,3.27,250864
mlkem-native,ntt_native_aarch64,sat_minisat,SUCCESS,0,1.22,108240
mlkem-native,ntt_native_x86_64,smt,SUCCESS,0,0.53,61228
mlkem-native,ntt_native_x86_64,sat_cadical,SUCCESS,0,7.26,342644
mlkem-native,ntt_native_x86_64,sat_minisat,SUCCESS,0,2.78,140432
mlkem-native,nttunpack_native_x86_64,smt,SUCCESS,0,0.56,57944
mlkem-native,nttunpack_native_x86_64,sat_cadical,SUCCESS,0,252.25,2587688
mlkem-native,nttunpack_native_x86_64,sat_minisat,TIMEOUT,124,300.06,847224
mlkem-native,poly_add,smt,SUCCESS,0,0.5,48440
mlkem-native,poly_add,sat_cadical,TIMEOUT,124,300.4,7269692
mlkem-native,poly_add,sat_minisat,SUCCESS,0,144.54,2314356
mlkem-native,poly_cbd_eta1,smt,SUCCESS,0,2.51,52700
mlkem-native,poly_cbd_eta1,sat_cadical,SUCCESS,0,19.94,786184
mlkem-native,poly_cbd_eta1,sat_minisat,SUCCESS,0,3.58,270764
mlkem-native,poly_cbd_eta2,smt,SUCCESS,0,0.03,18848
mlkem-native,poly_cbd_eta2,sat_cadical,SUCCESS,0,0.03,19196
mlkem-native,poly_cbd_eta2,sat_minisat,SUCCESS,0,0.03,18800
mlkem-native,poly_compress_du,smt,SUCCESS,0,2.09,72580
mlkem-native,poly_compress_du,sat_cadical,SUCCESS,0,2.75,235296
mlkem-native,poly_compress_du,sat_minisat,SUCCESS,0,1.6,123560
mlkem-native,poly_compress_dv,smt,SUCCESS,0,1.58,59276
mlkem-native,poly_compress_dv,sat_cadical,SUCCESS,0,2.32,206924
mlkem-native,poly_compress_dv,sat_minisat,SUCCESS,0,1.35,106892
mlkem-native,poly_decompress_du,smt,SUCCESS,0,0.91,47484
mlkem-native,poly_decompress_du,sat_cadical,SUCCESS,0,27.66,1071884
mlkem-native,poly_decompress_du,sat_minisat,SUCCESS,0,5.19,389420
mlkem-native,poly_decompress_dv,smt,SUCCESS,0,0.79,40100
mlkem-native,poly_decompress_dv,sat_cadical,SUCCESS,0,6.46,335848
mlkem-native,poly_decompress_dv,sat_minisat,SUCCESS,0,1.53,149532
mlkem-native,poly_frombytes,smt,SUCCESS,0,0.36,32236
mlkem-native,poly_frombytes,sat_cadical,SUCCESS,0,0.59,109288
mlkem-native,poly_frombytes,sat_minisat,SUCCESS,0,0.37,51572
mlkem-native,poly_frombytes_c,smt,SUCCESS,0,0.37,45716
mlkem-native,poly_frombytes_c,sat_cadical,SUCCESS,0,4.95,329436
mlkem-native,poly_frombytes_c,sat_minisat,SUCCESS,0,1.67,135416
mlkem-native,poly_frombytes_native,smt,SUCCESS,0,7.85,65192
mlkem-native,poly_frombytes_native,sat_cadical,SUCCESS,0,1.16,161168
mlkem-native,poly_frombytes_native,sat_minisat,SUCCESS,0,0.8,80356
mlkem-native,poly_frombytes_native_x86_64,smt,SUCCESS,0,3.83,53596
mlkem-native,poly_frombytes_native_x86_64,sat_cadical,SUCCESS,0,1.18,158064
mlkem-native,poly_frombytes_native_x86_64,sat_minisat,SUCCESS,0,0.61,76804
mlkem-native,poly_frommsg,smt,SUCCESS,0,7.71,146492
mlkem-native,poly_frommsg,sat_cadical,SUCCESS,0,24.88,1037632
mlkem-native,poly_frommsg,sat_minisat,SUCCESS,0,4.78,374128
mlkem-native,poly_getnoise_eta1122_4x,smt,SUCCESS,0,0.03,18516
mlkem-native,poly_getnoise_eta1122_4x,sat_cadical,SUCCESS,0,0.03,18784
mlkem-native,poly_getnoise_eta1122_4x,sat_minisat,SUCCESS,0,0.03,17900
mlkem-native,poly_getnoise_eta1122_4x_native,smt,SUCCESS,0,0.03,18900
mlkem-native,poly_getnoise_eta1122_4x_native,sat_cadical,SUCCESS,0,0.03,19184
mlkem-native,poly_getnoise_eta1122_4x_native,sat_minisat,SUCCESS,0,0.03,18884
mlkem-native,poly_getnoise_eta1_4x,smt,SUCCESS,0,2.1,116232
mlkem-native,poly_getnoise_eta1_4x,sat_cadical,SUCCESS,0,21.05,799032
mlkem-native,poly_getnoise_eta1_4x,sat_minisat,SUCCESS,0,8.9,373640
mlkem-native,poly_getnoise_eta1_4x_native,smt,SUCCESS,0,1.88,129752
mlkem-native,poly_getnoise_eta1_4x_native,sat_cadical,SUCCESS,0,20.6,781612
mlkem-native,poly_getnoise_eta1_4x_native,sat_minisat,SUCCESS,0,8.41,338352
mlkem-native,poly_getnoise_eta2,smt,SUCCESS,0,0.03,18604
mlkem-native,poly_getnoise_eta2,sat_cadical,SUCCESS,0,0.02,18876
mlkem-native,poly_getnoise_eta2,sat_minisat,SUCCESS,0,0.03,18568
mlkem-native,poly_invntt_tomont,smt,SUCCESS,0,0.21,39320
mlkem-native,poly_invntt_tomont,sat_cadical,SUCCESS,0,0.82,125212
mlkem-native,poly_invntt_tomont,sat_minisat,SUCCESS,0,0.64,72872
mlkem-native,poly_invntt_tomont_c,smt,SUCCESS,0,1.04,76644
mlkem-native,poly_invntt_tomont_c,sat_cadical,SUCCESS,0,76.8,3356556
mlkem-native,poly_invntt_tomont_c,sat_minisat,SUCCESS,0,14.9,1122528
mlkem-native,poly_invntt_tomont_native,smt,SUCCESS,0,0.36,45116
mlkem-native,poly_invntt_tomont_native,sat_cadical,SUCCESS,0,4.36,272504
mlkem-native,poly_invntt_tomont_native,sat_minisat,SUCCESS,0,2.73,141404
mlkem-native,poly_mulcache_compute,smt,SUCCESS,0,0.12,23660
mlkem-native,poly_mulcache_compute,sat_cadical,SUCCESS,0,0.12,24384
mlkem-native,poly_mulcache_compute,sat_minisat,SUCCESS,0,0.12,24044
mlkem-native,poly_mulcache_compute_c,smt,SUCCESS,0,1.65,50612
mlkem-native,poly_mulcache_compute_c,sat_cadical,SUCCESS,0,1.95,233020
mlkem-native,poly_mulcache_compute_c,sat_minisat,SUCCESS,0,1.02,96876
mlkem-native,poly_mulcache_compute_native,smt,SUCCESS,0,0.32,45760
mlkem-native,poly_mulcache_compute_native,sat_cadical,SUCCESS,0,0.39,74096
mlkem-native,poly_mulcache_compute_native,sat_minisat,SUCCESS,0,0.31,43312
mlkem-native,poly_mulcache_compute_native_aarch64,smt,SUCCESS,0,0.29,45108
mlkem-native,poly_mulcache_compute_native_aarch64,sat_cadical,SUCCESS,0,0.69,111908
mlkem-native,poly_mulcache_compute_native_aarch64,sat_minisat,SUCCESS,0,0.42,53368
mlkem-native,poly_mulcache_compute_native_x86_64,smt,SUCCESS,0,0.39,49924
mlkem-native,poly_mulcache_compute_native_x86_64,sat_cadical,SUCCESS,0,0.83,119028
mlkem-native,poly_mulcache_compute_native_x86_64,sat_minisat,SUCCESS,0,0.54,59928
mlkem-native,poly_ntt,smt,SUCCESS,0,1.67,89212
mlkem-native,poly_ntt,sat_cadical,SUCCESS,0,3,150604
mlkem-native,poly_ntt,sat_minisat,SUCCESS,0,1.34,74164
mlkem-native,poly_ntt_c,smt,SUCCESS,0,1.48,81916
mlkem-native,poly_ntt_c,sat_cadical,SUCCESS,0,19.78,693244
mlkem-native,poly_ntt_c,sat_minisat,SUCCESS,0,37.07,274204
mlkem-native,poly_ntt_native,smt,SUCCESS,0,33.06,224872
mlkem-native,poly_ntt_native,sat_cadical,SUCCESS,0,12.01,397452
mlkem-native,poly_ntt_native,sat_minisat,SUCCESS,0,5.23,185360
mlkem-native,poly_reduce,smt,SUCCESS,0,0.37,32992
mlkem-native,poly_reduce,sat_cadical,SUCCESS,0,0.71,110344
mlkem-native,poly_reduce,sat_minisat,SUCCESS,0,0.5,54812
mlkem-native,poly_reduce_c,smt,SUCCESS,0,1.17,49684
mlkem-native,poly_reduce_c,sat_cadical,SUCCESS,0,6.76,322484
mlkem-native,poly_reduce_c,sat_minisat,SUCCESS,0,1.6,139380
mlkem-native,poly_reduce_native,smt,SUCCESS,0,16.6,98980
mlkem-native,poly_reduce_native,sat_cadical,SUCCESS,0,3.95,241164
mlkem-native,poly_reduce_native,sat_minisat,SUCCESS,0,1.35,105596
mlkem-native,poly_reduce_native_aarch64,smt,SUCCESS,0,0.3,47164
mlkem-native,poly_reduce_native_aarch64,sat_cadical,SUCCESS,0,1.1,144176
mlkem-native,poly_reduce_native_aarch64,sat_minisat,SUCCESS,0,0.62,70216
mlkem-native,poly_reduce_native_x86_64,smt,SUCCESS,0,0.39,49820
mlkem-native,poly_reduce_native_x86_64,sat_cadical,SUCCESS,0,3.15,177832
mlkem-native,poly_reduce_native_x86_64,sat_minisat,SUCCESS,0,1.09,86792
mlkem-native,poly_rej_uniform,smt,SUCCESS,0,137.06,237988
mlkem-native,poly_rej_uniform,sat_cadical,SUCCESS,0,36.83,1421960
mlkem-native,poly_rej_uniform,sat_minisat,SUCCESS,0,7.73,530964
mlkem-native,poly_rej_uniform_x4,smt,SUCCESS,0,8.59,338368
mlkem-native,poly_rej_uniform_x4,sat_cadical,SUCCESS,0,165.72,4664684
mlkem-native,poly_rej_uniform_x4,sat_minisat,SUCCESS,0,39.22,1912316
mlkem-native,poly_sub,smt,SUCCESS,0,11.12,80768
mlkem-native,poly_sub,sat_cadical,SUCCESS,0,223.27,7311248
mlkem-native,poly_sub,sat_minisat,SUCCESS,0,108.19,2341320
mlkem-native,poly_tobytes,smt,SUCCESS,0,0.25,28176
mlkem-native,poly_tobytes,sat_cadical,SUCCESS,0,0.62,100184
mlkem-native,poly_tobytes,sat_minisat,SUCCESS,0,0.4,51032
mlkem-native,poly_tobytes_c,smt,SUCCESS,0,0.33,46128
mlkem-native,poly_tobytes_c,sat_cadical,SUCCESS,0,1.98,169028
mlkem-native,poly_tobytes_c,sat_minisat,SUCCESS,0,0.81,75904
mlkem-native,poly_tobytes_native,smt,SUCCESS,0,0.49,38968
mlkem-native,poly_tobytes_native,sat_cadical,SUCCESS,0,2.91,192964
mlkem-native,poly_tobytes_native,sat_minisat,SUCCESS,0,1.27,91496
mlkem-native,poly_tobytes_native_aarch64,smt,SUCCESS,0,0.24,41448
mlkem-native,poly_tobytes_native_aarch64,sat_cadical,SUCCESS,0,0.97,137344
mlkem-native,poly_tobytes_native_aarch64,sat_minisat,SUCCESS,0,0.59,69620
mlkem-native,poly_tobytes_native_x86_64,smt,SUCCESS,0,0.36,46112
mlkem-native,poly_tobytes_native_x86_64,sat_cadical,SUCCESS,0,1.26,154384
mlkem-native,poly_tobytes_native_x86_64,sat_minisat,SUCCESS,0,0.69,76576
mlkem-native,poly_tomont,smt,SUCCESS,0,0.25,44304
mlkem-native,poly_tomont,sat_cadical,SUCCESS,0,0.66,107388
mlkem-native,poly_tomont,sat_minisat,SUCCESS,0,0.61,53448
mlkem-native,poly_tomont_c,smt,SUCCESS,0,0.44,45536
mlkem-native,poly_tomont_c,sat_cadical,SUCCESS,0,6.35,358864
mlkem-native,poly_tomont_c,sat_minisat,SUCCESS,0,1.41,130176
mlkem-native,poly_tomont_native,smt,SUCCESS,0,0.42,50576
mlkem-native,poly_tomont_native,sat_cadical,SUCCESS,0,4.2,243484
mlkem-native,poly_tomont_native,sat_minisat,SUCCESS,0,2.32,103144
mlkem-native,poly_tomont_native_aarch64,smt,SUCCESS,0,0.3,47296
mlkem-native,poly_tomont_native_aarch64,sat_cadical,SUCCESS,0,1.44,144044
mlkem-native,poly_tomont_native_aarch64,sat_minisat,SUCCESS,0,0.79,70912
mlkem-native,poly_tomont_native_x86_64,smt,SUCCESS,0,0.39,49484
mlkem-native,poly_tomont_native_x86_64,sat_cadical,SUCCESS,0,3.05,171880
mlkem-native,poly_tomont_native_x86_64,sat_minisat,SUCCESS,0,1.11,86948
mlkem-native,poly_tomsg,smt,SUCCESS,0,1.77,74464
mlkem-native,poly_tomsg,sat_cadical,SUCCESS,0,1.86,172608
mlkem-native,poly_tomsg,sat_minisat,SUCCESS,0,1.07,85216
mlkem-native,polymat_permute_bitrev_to_custom,smt,SUCCESS,0,3.2,197268
mlkem-native,polymat_permute_bitrev_to_custom,sat_cadical,SUCCESS,0,250.67,3290772
mlkem-native,polymat_permute_bitrev_to_custom,sat_minisat,SUCCESS,0,70.33,1177240
mlkem-native,polymat_permute_bitrev_to_custom,smt_afs,SUCCESS,0,2.85,198804
mlkem-native,polymat_permute_bitrev_to_custom,sat_cadical_afs,SUCCESS,0,251.2,3293284
mlkem-native,polyvec_add,smt,SUCCESS,0,20.96,595796
mlkem-native,polyvec_add,sat_cadical,SUCCESS,0,203.29,3475088
mlkem-native,polyvec_add,sat_minisat,TIMEOUT,124,300.1,1325184
mlkem-native,polyvec_add,smt_afs,SUCCESS,0,14.98,439584
mlkem-native,polyvec_add,sat_cadical_afs,SUCCESS,0,163.51,2826160
mlkem-native,polyvec_basemul_acc_montgomery_cached,smt,SUCCESS,0,0.18,35176
mlkem-native,polyvec_basemul_acc_montgomery_cached,sat_cadical,SUCCESS,0,3.1,283056
mlkem-native,polyvec_basemul_acc_montgomery_cached,sat_minisat,SUCCESS,0,1.42,110276
mlkem-native,polyvec_basemul_acc_montgomery_cached,smt_afs,SUCCESS,0,0.18,35644
mlkem-native,polyvec_basemul_acc_montgomery_cached,sat_cadical_afs,SUCCESS,0,3.1,283332
mlkem-native,polyvec_basemul_acc_montgomery_cached_c,smt,SUCCESS,0,68.74,199108
mlkem-native,polyvec_basemul_acc_montgomery_cached_c,sat_cadical,SUCCESS,0,23.02,926652
mlkem-native,polyvec_basemul_acc_montgomery_cached_c,sat_minisat,SUCCESS,0,5.93,349024
mlkem-native,polyvec_basemul_acc_montgomery_cached_k2_native_aarch64,smt,SUCCESS,0,0.27,41652
mlkem-native,polyvec_basemul_acc_montgomery_cached_k2_native_aarch64,sat_cadical,SUCCESS,0,2.18,227316
mlkem-native,polyvec_basemul_acc_montgomery_cached_k2_native_aarch64,sat_minisat,SUCCESS,0,0.93,106204
mlkem-native,polyvec_basemul_acc_montgomery_cached_k2_native_x86_64,smt,SUCCESS,0,0.48,47452
mlkem-native,polyvec_basemul_acc_montgomery_cached_k2_native_x86_64,sat_cadical,SUCCESS,0,2.31,271260
mlkem-native,polyvec_basemul_acc_montgomery_cached_k2_native_x86_64,sat_minisat,SUCCESS,0,1.04,115604
mlkem-native,polyvec_basemul_acc_montgomery_cached_k3_native_aarch64,smt,SUCCESS,0,0.27,41392
mlkem-native,polyvec_basemul_acc_montgomery_cached_k3_native_aarch64,sat_cadical,SUCCESS,0,3.26,337072
mlkem-native,polyvec_basemul_acc_montgomery_cached_k3_native_aarch64,sat_minisat,SUCCESS,0,1.5,142400
mlkem-native,polyvec_basemul_acc_montgomery_cached_k3_native_x86_64,smt,SUCCESS,0,0.39,47576
mlkem-native,polyvec_basemul_acc_montgomery_cached_k3_native_x86_64,sat_cadical,SUCCESS,0,3.35,343044
mlkem-native,polyvec_basemul_acc_montgomery_cached_k3_native_x86_64,sat_minisat,SUCCESS,0,1.44,149888
mlkem-native,polyvec_basemul_acc_montgomery_cached_k4_native_aarch64,smt,SUCCESS,0,0.27,41500
mlkem-native,polyvec_basemul_acc_montgomery_cached_k4_native_aarch64,sat_cadical,SUCCESS,0,4.81,411196
mlkem-native,polyvec_basemul_acc_montgomery_cached_k4_native_aarch64,sat_minisat,SUCCESS,0,1.87,176384
mlkem-native,polyvec_basemul_acc_montgomery_cached_k4_native_x86_64,smt,SUCCESS,0,0.43,47572
mlkem-native,polyvec_basemul_acc_montgomery_cached_k4_native_x86_64,sat_cadical,SUCCESS,0,4.82,415388
mlkem-native,polyvec_basemul_acc_montgomery_cached_k4_native_x86_64,sat_minisat,SUCCESS,0,1.86,184592
mlkem-native,polyvec_basemul_acc_montgomery_cached_native,smt,SUCCESS,0,61,142256
mlkem-native,polyvec_basemul_acc_montgomery_cached_native,sat_cadical,SUCCESS,0,13.91,782032
mlkem-native,polyvec_basemul_acc_montgomery_cached_native,sat_minisat,SUCCESS,0,4.04,283792
mlkem-native,polyvec_compress_du,smt,SUCCESS,0,0.38,42600
mlkem-native,polyvec_compress_du,sat_cadical,SUCCESS,0,13.07,449412
mlkem-native,polyvec_compress_du,sat_minisat,SUCCESS,0,3.93,179508
mlkem-native,polyvec_compress_du,smt_afs,SUCCESS,0,0.36,40748
mlkem-native,polyvec_compress_du,sat_cadical_afs,SUCCESS,0,13.33,449716
mlkem-native,polyvec_decompress_du,smt,SUCCESS,0,0.51,51260
mlkem-native,polyvec_decompress_du,sat_cadical,SUCCESS,0,12.73,483140
mlkem-native,polyvec_decompress_du,sat_minisat,SUCCESS,0,4.31,202212
mlkem-native,polyvec_frombytes,smt,SUCCESS,0,0.55,55724
mlkem-native,polyvec_frombytes,sat_cadical,SUCCESS,0,7.07,480456
mlkem-native,polyvec_frombytes,sat_minisat,SUCCESS,0,2.65,192048
mlkem-native,polyvec_invntt_tomont,smt,SUCCESS,0,0.58,64812
mlkem-native,polyvec_invntt_tomont,sat_cadical,SUCCESS,0,14.89,486356
mlkem-native,polyvec_invntt_tomont,sat_minisat,SUCCESS,0,7.9,194272
mlkem-native,polyvec_mulcache_compute,smt,SUCCESS,0,0.22,29144
mlkem-native,polyvec_mulcache_compute,sat_cadical,SUCCESS,0,0.22,29536
mlkem-native,polyvec_mulcache_compute,sat_minisat,SUCCESS,0,0.22,29196
mlkem-native,polyvec_ntt,smt,SUCCESS,0,1.2,91844
mlkem-native,polyvec_ntt,sat_cadical,SUCCESS,0,29.6,718064
mlkem-native,polyvec_ntt,sat_minisat,SUCCESS,0,9.86,266524
mlkem-native,polyvec_permute_bitrev_to_custom,smt,SUCCESS,0,0.13,36116
mlkem-native,polyvec_permute_bitrev_to_custom,sat_cadical,SUCCESS,0,5.86,260900
mlkem-native,polyvec_permute_bitrev_to_custom,sat_minisat,SUCCESS,0,2.22,114052
mlkem-native,polyvec_permute_bitrev_to_custom_native,smt,SUCCESS,0,2.06,151360
mlkem-native,polyvec_permute_bitrev_to_custom_native,sat_cadical,SUCCESS,0,49.89,1370780
mlkem-native,polyvec_permute_bitrev_to_custom_native,sat_minisat,SUCCESS,0,14.22,506092
mlkem-native,polyvec_reduce,smt,SUCCESS,0,0.55,55452
mlkem-native,polyvec_reduce,sat_cadical,SUCCESS,0,12.26,474948
mlkem-native,polyvec_reduce,sat_minisat,SUCCESS,0,4.29,192780
mlkem-native,polyvec_tobytes,smt,SUCCESS,0,0.43,46856
mlkem-native,polyvec_tobytes,sat_cadical,SUCCESS,0,14.37,493028
mlkem-native,polyvec_tobytes,sat_minisat,SUCCESS,0,4.9,197016
mlkem-native,polyvec_tobytes,smt_afs,SUCCESS,0,0.39,43420
mlkem-native,polyvec_tobytes,sat_cadical_afs,SUCCESS,0,14.23,493808
mlkem-native,polyvec_tomont,smt,SUCCESS,0,0.56,56000
mlkem-native,polyvec_tomont,sat_cadical,SUCCESS,0,16.17,486620
mlkem-native,polyvec_tomont,sat_minisat,SUCCESS,0,6.25,193692
mlkem-native,rej_uniform,smt,SUCCESS,0,0.59,35756
mlkem-native,rej_uniform,sat_cadical,SUCCESS,0,6.73,317336
mlkem-native,rej_uniform,sat_minisat,SUCCESS,0,3.73,115424
mlkem-native,rej_uniform_c,smt,SUCCESS,0,104.85,81724
mlkem-native,rej_uniform_c,sat_cadical,SUCCESS,0,25.26,1435004
mlkem-native,rej_uniform_c,sat_minisat,SUCCESS,0,59.97,534844
mlkem-native,rej_uniform_native,smt,SUCCESS,0,1.62,58448
mlkem-native,rej_uniform_native,sat_cadical,SUCCESS,0,43.11,1608652
mlkem-native,rej_uniform_native,sat_minisat,SUCCESS,0,18.12,546104
mlkem-native,rej_uniform_native_aarch64,smt,SUCCESS,0,3.04,91548
mlkem-native,rej_uniform_native_aarch64,sat_cadical,OOM,6,134.13,29981316
mlkem-native,rej_uniform_native_aarch64,sat_minisat,SUCCESS,0,201.39,13829524
mlkem-native,rej_uniform_native_x86_64,smt,SUCCESS,0,0.77,118948
mlkem-native,rej_uniform_native_x86_64,sat_cadical,OOM,6,147.7,29896820
mlkem-native,rej_uniform_native_x86_64,sat_minisat,SUCCESS,0,200.59,13832424
mlkem-native,scalar_compress_d1,smt,SUCCESS,0,0.15,41872
mlkem-native,scalar_compress_d1,sat_cadical,SUCCESS,0,0.1,34112
mlkem-native,scalar_compress_d1,sat_minisat,SUCCESS,0,0.07,24260
mlkem-native,scalar_compress_d10,smt,SUCCESS,0,0.58,42772
mlkem-native,scalar_compress_d10,sat_cadical,SUCCESS,0,0.5,35408
mlkem-native,scalar_compress_d10,sat_minisat,SUCCESS,0,0.34,25968
mlkem-native,scalar_compress_d11,smt,SUCCESS,0,0.55,42596
mlkem-native,scalar_compress_d11,sat_cadical,SUCCESS,0,0.59,35360
mlkem-native,scalar_compress_d11,sat_minisat,SUCCESS,0,0.34,26076
mlkem-native,scalar_compress_d4,smt,SUCCESS,0,0.17,41968
mlkem-native,scalar_compress_d4,sat_cadical,SUCCESS,0,0.1,34080
mlkem-native,scalar_compress_d4,sat_minisat,SUCCESS,0,0.08,24620
mlkem-native,scalar_compress_d5,smt,SUCCESS,0,0.21,42100
mlkem-native,scalar_compress_d5,sat_cadical,SUCCESS,0,0.14,34256
mlkem-native,scalar_compress_d5,sat_minisat,SUCCESS,0,0.08,24548
mlkem-native,scalar_decompress_d10,smt,SUCCESS,0,0.11,40988
mlkem-native,scalar_decompress_d10,sat_cadical,SUCCESS,0,0.09,32676
mlkem-native,scalar_decompress_d10,sat_minisat,SUCCESS,0,0.07,23732
mlkem-native,scalar_decompress_d11,smt,SUCCESS,0,0.1,41392
mlkem-native,scalar_decompress_d11,sat_cadical,SUCCESS,0,0.09,32712
mlkem-native,scalar_decompress_d11,sat_minisat,SUCCESS,0,0.07,23672
mlkem-native,scalar_decompress_d4,smt,SUCCESS,0,0.1,41464
mlkem-native,scalar_decompress_d4,sat_cadical,SUCCESS,0,0.07,32444
mlkem-native,scalar_decompress_d4,sat_minisat,SUCCESS,0,0.07,23748
mlkem-native,scalar_decompress_d5,smt,SUCCESS,0,0.1,41532
mlkem-native,scalar_decompress_d5,sat_cadical,SUCCESS,0,0.08,32452
mlkem-native,scalar_decompress_d5,sat_minisat,SUCCESS,0,0.07,23804
mlkem-native,scalar_signed_to_unsigned_q,smt,SUCCESS,0,0.25,43196
mlkem-native,scalar_signed_to_unsigned_q,sat_cadical,SUCCESS,0,0.3,73988
mlkem-native,scalar_signed_to_unsigned_q,sat_minisat,SUCCESS,0,0.23,38160
mlkem-native,sha3_256,smt,SUCCESS,0,0.27,31004
mlkem-native,sha3_256,sat_cadical,SUCCESS,0,0.33,88744
mlkem-native,sha3_256,sat_minisat,SUCCESS,0,0.38,44748
mlkem-native,sha3_512,smt,SUCCESS,0,0.28,31388
mlkem-native,sha3_512,sat_cadical,SUCCESS,0,0.34,89100
mlkem-native,sha3_512,sat_minisat,SUCCESS,0,0.39,45284
mlkem-native,shake128_absorb_once,smt,SUCCESS,0,0.15,25412
mlkem-native,shake128_absorb_once,sat_cadical,SUCCESS,0,0.18,53532
mlkem-native,shake128_absorb_once,sat_minisat,SUCCESS,0,0.15,31420
mlkem-native,shake128_squeezeblocks,smt,SUCCESS,0,0.24,26112
mlkem-native,shake128_squeezeblocks,sat_cadical,SUCCESS,0,0.23,53392
mlkem-native,shake128_squeezeblocks,sat_minisat,SUCCESS,0,0.18,35828
mlkem-native,shake128x4_absorb_once,smt,SUCCESS,0,0.23,27520
mlkem-native,shake128x4_absorb_once,sat_cadical,SUCCESS,0,0.27,68304
