# Multiplication encoding benchmark results
# Date: 2026-04-27T16:05:34+00:00
# Machine: Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz
# Memory: 68Gi
# OS: Ubuntu 24.04.4 LTS
# GCC: gcc (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0
# CBMC: 6.8.0 (cbmc-6.8.0-302-g0f31443ad1-dirty)
# Runs: 3 (median), Timeout: 120s, Memlimit: 5GB, Jobs: 8
# Solvers: CaDiCaL 3.0.0, MiniSat 2.2.1, CryptoMiniSat 5.11.21
# Mul encodings: shift-add dadda comba comba-cs
# Adder encodings: ripple brent-kung g-only
# MergeSat: available (cbmc)
# MergeSat: available (smt2_solver)
#
suite	solver	mul_enc	adder_enc	benchmark	time
smt2	cadical	comba-cs	ripple	bf16_mul_comm	.008812
smt2	cadical	dadda	brent-kung	bf16_mul_comm	.008803
smt2	cadical	dadda	g-only	bf16_mul_comm	.008765
smt2	cadical	dadda	ripple	bf16_mul_comm	.008763
smt2	cadical	shift-add	brent-kung	bf16_mul_comm	.008766
smt2	cadical	shift-add	g-only	bf16_mul_comm	.008725
smt2	cadical	shift-add	ripple	bf16_mul_comm	.008630
smt2	cryptominisat	comba	brent-kung	bf16_mul_comm	.044416
smt2	cryptominisat	comba	g-only	bf16_mul_comm	.043863
smt2	cryptominisat	comba	ripple	bf16_mul_comm	.044063
smt2	cryptominisat	comba-cs	brent-kung	bf16_mul_comm	.238562
smt2	cryptominisat	comba-cs	g-only	bf16_mul_comm	.238588
smt2	cryptominisat	comba-cs	ripple	bf16_mul_comm	.236440
smt2	cryptominisat	dadda	brent-kung	bf16_mul_comm	.044931
smt2	cryptominisat	dadda	g-only	bf16_mul_comm	.043843
smt2	cryptominisat	dadda	ripple	bf16_mul_comm	.044063
smt2	cryptominisat	shift-add	brent-kung	bf16_mul_comm	.278255
smt2	cryptominisat	shift-add	g-only	bf16_mul_comm	.275129
smt2	cryptominisat	shift-add	ripple	bf16_mul_comm	.278018
smt2	mergesat	comba	brent-kung	bf16_mul_comm	.057856
smt2	mergesat	comba	g-only	bf16_mul_comm	.057208
smt2	mergesat	comba	ripple	bf16_mul_comm	.057291
smt2	mergesat	comba-cs	brent-kung	bf16_mul_comm	.032058
smt2	mergesat	comba-cs	g-only	bf16_mul_comm	.031972
smt2	mergesat	comba-cs	ripple	bf16_mul_comm	.031834
smt2	mergesat	dadda	brent-kung	bf16_mul_comm	.031001
smt2	mergesat	dadda	g-only	bf16_mul_comm	.030949
smt2	mergesat	dadda	ripple	bf16_mul_comm	.030925
smt2	mergesat	shift-add	brent-kung	bf16_mul_comm	.042496
smt2	mergesat	shift-add	g-only	bf16_mul_comm	.042878
smt2	mergesat	shift-add	ripple	bf16_mul_comm	.042880
