# Multiplication encoding benchmark results
# Date: 2026-04-24T15:15:49+00:00
# Machine: Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz
# Memory: 68Gi
# OS: Ubuntu 24.04.4 LTS
# GCC: gcc (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0
# CBMC: 6.8.0 (cbmc-6.8.0-266-g9798635ab3-dirty)
# Runs: 3 (median), Timeout: 120s, Memlimit: 5GB, Jobs: 8
# Solvers: CaDiCaL 3.0.0, MiniSat 2.2.1, CryptoMiniSat 5.11.21
# Mul encodings: shift-add dadda comba comba-cs
# Adder encodings: ripple brent-kung g-only
# MergeSat: available (cbmc)
# MergeSat: available (smt2_solver)
#
cbmc	mergesat	dadda	brent-kung	matrix_trace	18.7051
cbmc	mergesat	dadda	g-only	matrix_trace	14.8178
cbmc	mergesat	dadda	ripple	matrix_trace	12.5368
cbmc	mergesat	shift-add	brent-kung	matrix_trace	64.529
cbmc	mergesat	shift-add	g-only	matrix_trace	44.9437
cbmc	mergesat	shift-add	ripple	matrix_trace	51.7786
cbmc	minisat	comba	brent-kung	matrix_trace	T/O
cbmc	minisat	comba	g-only	matrix_trace	5.46038
cbmc	minisat	comba	ripple	matrix_trace	5.25445
cbmc	minisat	comba-cs	brent-kung	matrix_trace	30.8798
cbmc	minisat	comba-cs	g-only	matrix_trace	17.3856
cbmc	minisat	comba-cs	ripple	matrix_trace	12.2235
cbmc	minisat	dadda	brent-kung	matrix_trace	59.0263
cbmc	minisat	dadda	g-only	matrix_trace	61.1509
cbmc	minisat	dadda	ripple	matrix_trace	57.8942
cbmc	minisat	shift-add	brent-kung	matrix_trace	T/O
cbmc	minisat	shift-add	g-only	matrix_trace	T/O
cbmc	minisat	shift-add	ripple	matrix_trace	T/O
cbmc	cadical	comba-cs	ripple	murmurhash3_fmix	7.22473
cbmc	cadical	shift-add	ripple	murmurhash3_fmix	10.0351
cbmc	cadical	comba-cs	ripple	overflow_16	0.737363
cbmc	cadical	dadda	ripple	overflow_16	0.260645
cbmc	cadical	shift-add	ripple	overflow_16	0.738231
