# Multiplication encoding benchmark results
# Date: 2026-04-23T11:16:11+00:00
# Machine: Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz
# Memory: 68Gi
# OS: Ubuntu 24.04.4 LTS
# GCC: gcc (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0
# CBMC: 6.8.0 (cbmc-6.8.0-250-g3db825a832-dirty)
# Runs: 3 (median), Timeout: 120s, Memlimit: 5GB, Jobs: 8
# Solvers: CaDiCaL 3.0.0, MiniSat 2.2.1, CryptoMiniSat 5.11.21
# Mul encodings: shift-add dadda comba comba-cs
# Adder encodings: ripple brent-kung g-only
# MergeSat: available (cbmc)
# MergeSat: available (smt2_solver)
#
suite	solver	mul_enc	adder_enc	benchmark	time
smt2	minisat	comba	ripple	distrib_8	T/O
smt2	minisat	comba-cs	brent-kung	distrib_8	T/O
smt2	minisat	comba-cs	g-only	distrib_8	T/O
smt2	minisat	comba-cs	ripple	distrib_8	T/O
smt2	minisat	dadda	brent-kung	distrib_8	T/O
smt2	minisat	dadda	g-only	distrib_8	T/O
smt2	minisat	dadda	ripple	distrib_8	T/O
smt2	minisat	shift-add	brent-kung	distrib_8	T/O
smt2	minisat	shift-add	g-only	distrib_8	T/O
smt2	minisat	shift-add	ripple	distrib_8	T/O
smt2	cadical	comba	brent-kung	div_mul_roundtrip_12	T/O
smt2	cadical	comba	g-only	div_mul_roundtrip_12	3.810539
smt2	cadical	comba	ripple	div_mul_roundtrip_12	3.798291
smt2	cadical	comba-cs	brent-kung	div_mul_roundtrip_12	6.045847
smt2	cadical	comba-cs	g-only	div_mul_roundtrip_12	3.969229
smt2	cadical	comba-cs	ripple	div_mul_roundtrip_12	3.967602
smt2	cadical	dadda	brent-kung	div_mul_roundtrip_12	5.690947
smt2	cadical	dadda	g-only	div_mul_roundtrip_12	4.167446
smt2	cadical	dadda	ripple	div_mul_roundtrip_12	4.176038
smt2	cadical	shift-add	brent-kung	div_mul_roundtrip_12	6.034049
smt2	cadical	shift-add	g-only	div_mul_roundtrip_12	3.938777
smt2	cadical	shift-add	ripple	div_mul_roundtrip_12	3.944878
smt2	cryptominisat	comba	brent-kung	div_mul_roundtrip_12	T/O
smt2	cryptominisat	comba	g-only	div_mul_roundtrip_12	10.090543
smt2	cryptominisat	comba	ripple	div_mul_roundtrip_12	9.971355
smt2	cryptominisat	comba-cs	brent-kung	div_mul_roundtrip_12	13.752365
smt2	cryptominisat	comba-cs	g-only	div_mul_roundtrip_12	9.750280
smt2	cryptominisat	comba-cs	ripple	div_mul_roundtrip_12	9.781738
smt2	cryptominisat	dadda	brent-kung	div_mul_roundtrip_12	14.104129
smt2	cryptominisat	dadda	g-only	div_mul_roundtrip_12	10.139572
smt2	cryptominisat	dadda	ripple	div_mul_roundtrip_12	10.092448
smt2	cryptominisat	shift-add	brent-kung	div_mul_roundtrip_12	13.900000
smt2	cryptominisat	shift-add	g-only	div_mul_roundtrip_12	9.591591
smt2	cryptominisat	shift-add	ripple	div_mul_roundtrip_12	9.588957
smt2	mergesat	comba	brent-kung	div_mul_roundtrip_12	T/O
smt2	mergesat	comba	g-only	div_mul_roundtrip_12	12.047218
smt2	mergesat	comba	ripple	div_mul_roundtrip_12	11.957368
smt2	mergesat	comba-cs	brent-kung	div_mul_roundtrip_12	16.347499
smt2	mergesat	comba-cs	g-only	div_mul_roundtrip_12	11.370795
smt2	mergesat	comba-cs	ripple	div_mul_roundtrip_12	11.339692
smt2	mergesat	dadda	brent-kung	div_mul_roundtrip_12	15.674837
smt2	mergesat	dadda	g-only	div_mul_roundtrip_12	12.101656
smt2	mergesat	dadda	ripple	div_mul_roundtrip_12	12.039914
smt2	mergesat	shift-add	brent-kung	div_mul_roundtrip_12	15.122285
smt2	mergesat	shift-add	g-only	div_mul_roundtrip_12	10.311670
smt2	mergesat	shift-add	ripple	div_mul_roundtrip_12	10.332144
smt2	minisat	comba	brent-kung	div_mul_roundtrip_12	T/O
smt2	minisat	comba	g-only	div_mul_roundtrip_12	12.768898
smt2	minisat	comba	ripple	div_mul_roundtrip_12	12.743236
smt2	minisat	comba-cs	brent-kung	div_mul_roundtrip_12	18.477422
smt2	minisat	comba-cs	g-only	div_mul_roundtrip_12	10.780920
smt2	minisat	comba-cs	ripple	div_mul_roundtrip_12	10.786783
smt2	minisat	dadda	brent-kung	div_mul_roundtrip_12	20.611674
smt2	minisat	dadda	g-only	div_mul_roundtrip_12	13.308771
smt2	minisat	dadda	ripple	div_mul_roundtrip_12	13.295220
smt2	minisat	shift-add	brent-kung	div_mul_roundtrip_12	18.020108
smt2	minisat	shift-add	g-only	div_mul_roundtrip_12	11.834572
smt2	minisat	shift-add	ripple	div_mul_roundtrip_12	11.847074
smt2	cadical	comba	brent-kung	equiv_unsat_8add_16	.012378
smt2	cadical	comba	g-only	equiv_unsat_8add_16	.047346
smt2	cadical	comba	ripple	equiv_unsat_8add_16	.047443
smt2	cadical	comba-cs	brent-kung	equiv_unsat_8add_16	.012540
smt2	cadical	comba-cs	g-only	equiv_unsat_8add_16	.047354
smt2	cadical	comba-cs	ripple	equiv_unsat_8add_16	.047462
smt2	cadical	dadda	brent-kung	equiv_unsat_8add_16	.012134
smt2	cadical	dadda	g-only	equiv_unsat_8add_16	.047385
smt2	cadical	dadda	ripple	equiv_unsat_8add_16	.047539
smt2	cadical	shift-add	brent-kung	equiv_unsat_8add_16	.012329
smt2	cadical	shift-add	g-only	equiv_unsat_8add_16	.047358
smt2	cadical	shift-add	ripple	equiv_unsat_8add_16	.047610
smt2	cryptominisat	comba	brent-kung	equiv_unsat_8add_16	.487166
smt2	cryptominisat	comba	g-only	equiv_unsat_8add_16	.188894
smt2	cryptominisat	comba	ripple	equiv_unsat_8add_16	.189542
smt2	cryptominisat	comba-cs	brent-kung	equiv_unsat_8add_16	.487708
smt2	cryptominisat	comba-cs	g-only	equiv_unsat_8add_16	.188803
smt2	cryptominisat	comba-cs	ripple	equiv_unsat_8add_16	.188840
smt2	cryptominisat	dadda	brent-kung	equiv_unsat_8add_16	.485449
smt2	cryptominisat	dadda	g-only	equiv_unsat_8add_16	.189592
smt2	cryptominisat	dadda	ripple	equiv_unsat_8add_16	.188633
smt2	cryptominisat	shift-add	brent-kung	equiv_unsat_8add_16	.487838
smt2	cryptominisat	shift-add	g-only	equiv_unsat_8add_16	.188971
smt2	cryptominisat	shift-add	ripple	equiv_unsat_8add_16	.189967
smt2	mergesat	comba	brent-kung	equiv_unsat_8add_16	.142731
smt2	mergesat	comba	g-only	equiv_unsat_8add_16	.080572
smt2	mergesat	comba	ripple	equiv_unsat_8add_16	.080430
smt2	mergesat	comba-cs	brent-kung	equiv_unsat_8add_16	.142665
smt2	mergesat	comba-cs	g-only	equiv_unsat_8add_16	.080698
smt2	mergesat	comba-cs	ripple	equiv_unsat_8add_16	.080608
smt2	mergesat	dadda	brent-kung	equiv_unsat_8add_16	.142768
smt2	mergesat	dadda	g-only	equiv_unsat_8add_16	.080645
smt2	mergesat	dadda	ripple	equiv_unsat_8add_16	.080923
smt2	mergesat	shift-add	brent-kung	equiv_unsat_8add_16	.142392
smt2	mergesat	shift-add	g-only	equiv_unsat_8add_16	.080531
smt2	mergesat	shift-add	ripple	equiv_unsat_8add_16	.080518
smt2	minisat	comba	brent-kung	equiv_unsat_8add_16	.101941
smt2	minisat	comba	g-only	equiv_unsat_8add_16	.059866
smt2	minisat	comba	ripple	equiv_unsat_8add_16	.059866
smt2	minisat	comba-cs	brent-kung	equiv_unsat_8add_16	.102135
smt2	minisat	comba-cs	g-only	equiv_unsat_8add_16	.059720
smt2	minisat	comba-cs	ripple	equiv_unsat_8add_16	.059852
smt2	minisat	dadda	brent-kung	equiv_unsat_8add_16	.102046
smt2	minisat	dadda	g-only	equiv_unsat_8add_16	.059664
smt2	minisat	dadda	ripple	equiv_unsat_8add_16	.059861
smt2	minisat	shift-add	brent-kung	equiv_unsat_8add_16	.102013
smt2	minisat	shift-add	g-only	equiv_unsat_8add_16	.059719
smt2	minisat	shift-add	ripple	equiv_unsat_8add_16	.059587
smt2	cadical	comba	brent-kung	factor_12	T/O
smt2	cadical	comba	g-only	factor_12	.007559
smt2	cadical	comba	ripple	factor_12	.006821
smt2	cadical	comba-cs	brent-kung	factor_12	.006774
smt2	cadical	comba-cs	g-only	factor_12	.006731
smt2	cadical	comba-cs	ripple	factor_12	.007075
smt2	cadical	dadda	brent-kung	factor_12	.006339
smt2	cadical	dadda	g-only	factor_12	.006116
smt2	cadical	dadda	ripple	factor_12	.006105
smt2	cadical	shift-add	brent-kung	factor_12	.006068
smt2	cadical	shift-add	g-only	factor_12	.006408
smt2	cadical	shift-add	ripple	factor_12	.006161
smt2	cryptominisat	comba	brent-kung	factor_12	T/O
smt2	cryptominisat	comba	g-only	factor_12	.009044
smt2	cryptominisat	comba	ripple	factor_12	.008467
smt2	cryptominisat	comba-cs	brent-kung	factor_12	.008159
smt2	cryptominisat	comba-cs	g-only	factor_12	.007923
smt2	cryptominisat	comba-cs	ripple	factor_12	.008537
smt2	cryptominisat	dadda	brent-kung	factor_12	.006964
smt2	cryptominisat	dadda	g-only	factor_12	.006799
smt2	cryptominisat	dadda	ripple	factor_12	.006746
smt2	cryptominisat	shift-add	brent-kung	factor_12	.006549
smt2	cryptominisat	shift-add	g-only	factor_12	.006595
smt2	cryptominisat	shift-add	ripple	factor_12	.006619
smt2	mergesat	comba	brent-kung	factor_12	T/O
smt2	mergesat	comba	g-only	factor_12	.009432
smt2	mergesat	comba	ripple	factor_12	.008847
smt2	mergesat	comba-cs	brent-kung	factor_12	.009323
smt2	mergesat	comba-cs	g-only	factor_12	.009586
smt2	mergesat	comba-cs	ripple	factor_12	.009817
smt2	mergesat	dadda	brent-kung	factor_12	.009755
smt2	mergesat	dadda	g-only	factor_12	.009794
smt2	mergesat	dadda	ripple	factor_12	.009611
smt2	mergesat	shift-add	brent-kung	factor_12	.011517
smt2	mergesat	shift-add	g-only	factor_12	.011498
smt2	mergesat	shift-add	ripple	factor_12	.011539
smt2	minisat	comba	brent-kung	factor_12	T/O
smt2	minisat	comba	g-only	factor_12	.008838
smt2	minisat	comba	ripple	factor_12	.008064
smt2	minisat	comba-cs	brent-kung	factor_12	.008063
smt2	minisat	comba-cs	g-only	factor_12	.007810
smt2	minisat	comba-cs	ripple	factor_12	.008494
smt2	minisat	dadda	brent-kung	factor_12	.007345
smt2	minisat	dadda	g-only	factor_12	.007117
smt2	minisat	dadda	ripple	factor_12	.007013
smt2	minisat	shift-add	brent-kung	factor_12	.007054
smt2	minisat	shift-add	g-only	factor_12	.007038
smt2	minisat	shift-add	ripple	factor_12	.007063
smt2	cadical	comba	brent-kung	factor_16	T/O
smt2	cadical	comba	g-only	factor_16	.008321
smt2	cadical	comba	ripple	factor_16	.007975
smt2	cadical	comba-cs	brent-kung	factor_16	.007747
smt2	cadical	comba-cs	g-only	factor_16	.007558
smt2	cadical	comba-cs	ripple	factor_16	.007977
smt2	cadical	dadda	brent-kung	factor_16	.006823
smt2	cadical	dadda	g-only	factor_16	.006577
smt2	cadical	dadda	ripple	factor_16	.006694
smt2	cadical	shift-add	brent-kung	factor_16	.006776
smt2	cadical	shift-add	g-only	factor_16	.006800
smt2	cadical	shift-add	ripple	factor_16	.006713
smt2	cryptominisat	comba	brent-kung	factor_16	T/O
smt2	cryptominisat	comba	g-only	factor_16	.012734
smt2	cryptominisat	comba	ripple	factor_16	.012054
smt2	cryptominisat	comba-cs	brent-kung	factor_16	.010822
smt2	cryptominisat	comba-cs	g-only	factor_16	.010698
smt2	cryptominisat	comba-cs	ripple	factor_16	.011054
smt2	cryptominisat	dadda	brent-kung	factor_16	.009351
smt2	cryptominisat	dadda	g-only	factor_16	.009236
smt2	cryptominisat	dadda	ripple	factor_16	.009328
smt2	cryptominisat	shift-add	brent-kung	factor_16	.007585
smt2	cryptominisat	shift-add	g-only	factor_16	.007661
smt2	cryptominisat	shift-add	ripple	factor_16	.007628
smt2	mergesat	comba	brent-kung	factor_16	T/O
smt2	mergesat	comba	g-only	factor_16	.011476
smt2	mergesat	comba	ripple	factor_16	.011169
smt2	mergesat	comba-cs	brent-kung	factor_16	.012885
smt2	mergesat	comba-cs	g-only	factor_16	.012708
smt2	mergesat	comba-cs	ripple	factor_16	.013344
smt2	mergesat	dadda	brent-kung	factor_16	.010097
smt2	mergesat	dadda	g-only	factor_16	.010153
smt2	mergesat	dadda	ripple	factor_16	.010371
smt2	mergesat	shift-add	brent-kung	factor_16	.016969
smt2	mergesat	shift-add	g-only	factor_16	.016918
smt2	mergesat	shift-add	ripple	factor_16	.016963
smt2	minisat	comba	brent-kung	factor_16	T/O
smt2	minisat	comba	g-only	factor_16	.011002
smt2	minisat	comba	ripple	factor_16	.010618
smt2	minisat	comba-cs	brent-kung	factor_16	.009640
smt2	minisat	comba-cs	g-only	factor_16	.009628
smt2	minisat	comba-cs	ripple	factor_16	.010329
smt2	minisat	dadda	brent-kung	factor_16	.008608
smt2	minisat	dadda	g-only	factor_16	.008427
smt2	minisat	dadda	ripple	factor_16	.008273
smt2	minisat	shift-add	brent-kung	factor_16	.008978
smt2	minisat	shift-add	g-only	factor_16	.008847
smt2	minisat	shift-add	ripple	factor_16	.008887
smt2	cadical	comba	brent-kung	factor_20	T/O
smt2	cadical	comba	g-only	factor_20	.009769
smt2	cadical	comba	ripple	factor_20	.008967
smt2	cadical	comba-cs	brent-kung	factor_20	.008792
smt2	cadical	comba-cs	g-only	factor_20	.008587
smt2	cadical	comba-cs	ripple	factor_20	.009266
smt2	cadical	dadda	brent-kung	factor_20	.007507
smt2	cadical	dadda	g-only	factor_20	.007325
smt2	cadical	dadda	ripple	factor_20	.007315
smt2	cadical	shift-add	brent-kung	factor_20	.007296
smt2	cadical	shift-add	g-only	factor_20	.007317
smt2	cadical	shift-add	ripple	factor_20	.007406
smt2	cryptominisat	comba	brent-kung	factor_20	T/O
smt2	cryptominisat	comba	g-only	factor_20	.016499
smt2	cryptominisat	comba	ripple	factor_20	.015851
smt2	cryptominisat	comba-cs	brent-kung	factor_20	.012791
smt2	cryptominisat	comba-cs	g-only	factor_20	.012751
smt2	cryptominisat	comba-cs	ripple	factor_20	.013241
smt2	cryptominisat	dadda	brent-kung	factor_20	.010469
smt2	cryptominisat	dadda	g-only	factor_20	.009782
smt2	cryptominisat	dadda	ripple	factor_20	.009704
smt2	cryptominisat	shift-add	brent-kung	factor_20	.008309
smt2	cryptominisat	shift-add	g-only	factor_20	.008303
smt2	cryptominisat	shift-add	ripple	factor_20	.008362
smt2	mergesat	comba	brent-kung	factor_20	T/O
smt2	mergesat	comba	g-only	factor_20	.015151
smt2	mergesat	comba	ripple	factor_20	.014550
smt2	mergesat	comba-cs	brent-kung	factor_20	.014581
smt2	mergesat	comba-cs	g-only	factor_20	.014414
smt2	mergesat	comba-cs	ripple	factor_20	.014784
smt2	mergesat	dadda	brent-kung	factor_20	.011535
smt2	mergesat	dadda	g-only	factor_20	.010794
smt2	mergesat	dadda	ripple	factor_20	.010604
smt2	mergesat	shift-add	brent-kung	factor_20	.010547
smt2	mergesat	shift-add	g-only	factor_20	.010348
smt2	mergesat	shift-add	ripple	factor_20	.010144
smt2	minisat	comba	brent-kung	factor_20	T/O
smt2	minisat	comba	g-only	factor_20	.012806
smt2	minisat	comba	ripple	factor_20	.012444
smt2	minisat	comba-cs	brent-kung	factor_20	.013021
smt2	minisat	comba-cs	g-only	factor_20	.013090
smt2	minisat	comba-cs	ripple	factor_20	.013515
smt2	minisat	dadda	brent-kung	factor_20	.010480
smt2	minisat	dadda	g-only	factor_20	.010345
smt2	minisat	dadda	ripple	factor_20	.010169
smt2	minisat	shift-add	brent-kung	factor_20	.009237
smt2	minisat	shift-add	g-only	factor_20	.009227
smt2	minisat	shift-add	ripple	factor_20	.009204
smt2	cadical	comba	brent-kung	fixedpoint_mul_16	T/O
smt2	cadical	comba	g-only	fixedpoint_mul_16	.049402
smt2	cadical	comba	ripple	fixedpoint_mul_16	.049652
smt2	cadical	comba-cs	brent-kung	fixedpoint_mul_16	.024495
smt2	cadical	comba-cs	g-only	fixedpoint_mul_16	.024420
smt2	cadical	comba-cs	ripple	fixedpoint_mul_16	.024771
smt2	cadical	dadda	brent-kung	fixedpoint_mul_16	.030149
smt2	cadical	dadda	g-only	fixedpoint_mul_16	.028918
smt2	cadical	dadda	ripple	fixedpoint_mul_16	.029560
smt2	cadical	shift-add	brent-kung	fixedpoint_mul_16	.024643
smt2	cadical	shift-add	g-only	fixedpoint_mul_16	.024581
smt2	cadical	shift-add	ripple	fixedpoint_mul_16	.024697
smt2	cryptominisat	comba	brent-kung	fixedpoint_mul_16	T/O
smt2	cryptominisat	comba	g-only	fixedpoint_mul_16	.020109
smt2	cryptominisat	comba	ripple	fixedpoint_mul_16	.019511
smt2	cryptominisat	comba-cs	brent-kung	fixedpoint_mul_16	.011828
smt2	cryptominisat	comba-cs	g-only	fixedpoint_mul_16	.011711
smt2	cryptominisat	comba-cs	ripple	fixedpoint_mul_16	.012537
smt2	cryptominisat	dadda	brent-kung	fixedpoint_mul_16	.020194
smt2	cryptominisat	dadda	g-only	fixedpoint_mul_16	.012514
smt2	cryptominisat	dadda	ripple	fixedpoint_mul_16	.012465
smt2	cryptominisat	shift-add	brent-kung	fixedpoint_mul_16	.011833
smt2	cryptominisat	shift-add	g-only	fixedpoint_mul_16	.011888
smt2	cryptominisat	shift-add	ripple	fixedpoint_mul_16	.011926
smt2	mergesat	comba	brent-kung	fixedpoint_mul_16	T/O
smt2	mergesat	comba	g-only	fixedpoint_mul_16	.024768
smt2	mergesat	comba	ripple	fixedpoint_mul_16	.024732
smt2	mergesat	comba-cs	brent-kung	fixedpoint_mul_16	.014142
smt2	mergesat	comba-cs	g-only	fixedpoint_mul_16	.014047
smt2	mergesat	comba-cs	ripple	fixedpoint_mul_16	.014550
smt2	mergesat	dadda	brent-kung	fixedpoint_mul_16	.017483
smt2	mergesat	dadda	g-only	fixedpoint_mul_16	.014870
smt2	mergesat	dadda	ripple	fixedpoint_mul_16	.014918
smt2	mergesat	shift-add	brent-kung	fixedpoint_mul_16	.014272
smt2	mergesat	shift-add	g-only	fixedpoint_mul_16	.014232
smt2	mergesat	shift-add	ripple	fixedpoint_mul_16	.014202
smt2	minisat	comba	brent-kung	fixedpoint_mul_16	T/O
smt2	minisat	comba	g-only	fixedpoint_mul_16	.018364
smt2	minisat	comba	ripple	fixedpoint_mul_16	.017828
smt2	minisat	comba-cs	brent-kung	fixedpoint_mul_16	.012357
smt2	minisat	comba-cs	g-only	fixedpoint_mul_16	.012320
smt2	minisat	comba-cs	ripple	fixedpoint_mul_16	.013023
smt2	minisat	dadda	brent-kung	fixedpoint_mul_16	.013305
smt2	minisat	dadda	g-only	fixedpoint_mul_16	.012660
smt2	minisat	dadda	ripple	fixedpoint_mul_16	.012890
smt2	minisat	shift-add	brent-kung	fixedpoint_mul_16	.012507
smt2	minisat	shift-add	g-only	fixedpoint_mul_16	.012465
smt2	minisat	shift-add	ripple	fixedpoint_mul_16	.012577
smt2	cadical	comba	brent-kung	float_mul_comm	.029897
smt2	cadical	comba	g-only	float_mul_comm	.029406
smt2	cadical	comba	ripple	float_mul_comm	.030142
smt2	cadical	comba-cs	brent-kung	float_mul_comm	.021592
smt2	cadical	comba-cs	g-only	float_mul_comm	.021208
smt2	cadical	comba-cs	ripple	float_mul_comm	.021501
smt2	cadical	dadda	brent-kung	float_mul_comm	.021932
smt2	cadical	dadda	g-only	float_mul_comm	.021775
smt2	cadical	dadda	ripple	float_mul_comm	.021852
smt2	cadical	shift-add	brent-kung	float_mul_comm	.021339
smt2	cadical	shift-add	g-only	float_mul_comm	.021456
smt2	cadical	shift-add	ripple	float_mul_comm	.021645
smt2	cryptominisat	comba	brent-kung	float_mul_comm	.059171
smt2	cryptominisat	comba	g-only	float_mul_comm	.058852
smt2	cryptominisat	comba	ripple	float_mul_comm	.060077
smt2	cryptominisat	comba-cs	brent-kung	float_mul_comm	.241950
smt2	cryptominisat	comba-cs	g-only	float_mul_comm	.240738
smt2	cryptominisat	comba-cs	ripple	float_mul_comm	.239968
smt2	cryptominisat	dadda	brent-kung	float_mul_comm	.122134
smt2	cryptominisat	dadda	g-only	float_mul_comm	.123259
smt2	cryptominisat	dadda	ripple	float_mul_comm	.121557
smt2	cryptominisat	shift-add	brent-kung	float_mul_comm	.243482
smt2	cryptominisat	shift-add	g-only	float_mul_comm	.242793
smt2	cryptominisat	shift-add	ripple	float_mul_comm	.242897
smt2	mergesat	comba	brent-kung	float_mul_comm	.110457
smt2	mergesat	comba	g-only	float_mul_comm	.109477
smt2	mergesat	comba	ripple	float_mul_comm	.109570
smt2	mergesat	comba-cs	brent-kung	float_mul_comm	.108764
smt2	mergesat	comba-cs	g-only	float_mul_comm	.110030
smt2	mergesat	comba-cs	ripple	float_mul_comm	.110331
smt2	mergesat	dadda	brent-kung	float_mul_comm	.190308
smt2	mergesat	dadda	g-only	float_mul_comm	.191450
smt2	mergesat	dadda	ripple	float_mul_comm	.191737
smt2	mergesat	shift-add	brent-kung	float_mul_comm	.109293
smt2	mergesat	shift-add	g-only	float_mul_comm	.109163
smt2	mergesat	shift-add	ripple	float_mul_comm	.109239
smt2	minisat	comba	brent-kung	float_mul_comm	.091943
smt2	minisat	comba	g-only	float_mul_comm	.092164
smt2	minisat	comba	ripple	float_mul_comm	.092317
smt2	minisat	comba-cs	brent-kung	float_mul_comm	.051042
smt2	minisat	comba-cs	g-only	float_mul_comm	.050631
smt2	minisat	comba-cs	ripple	float_mul_comm	.051379
smt2	minisat	dadda	brent-kung	float_mul_comm	.048163
smt2	minisat	dadda	g-only	float_mul_comm	.047840
smt2	minisat	dadda	ripple	float_mul_comm	.048034
smt2	minisat	shift-add	brent-kung	float_mul_comm	.051199
smt2	minisat	shift-add	g-only	float_mul_comm	.051138
smt2	minisat	shift-add	ripple	float_mul_comm	.051470
smt2	cadical	comba	brent-kung	float_mul_comm_v2	T/O
smt2	cadical	comba	g-only	float_mul_comm_v2	T/O
smt2	cadical	comba	ripple	float_mul_comm_v2	T/O
smt2	cadical	comba-cs	brent-kung	float_mul_comm_v2	T/O
smt2	cadical	comba-cs	g-only	float_mul_comm_v2	T/O
smt2	cadical	comba-cs	ripple	float_mul_comm_v2	T/O
smt2	cadical	dadda	brent-kung	float_mul_comm_v2	T/O
smt2	cadical	dadda	g-only	float_mul_comm_v2	T/O
smt2	cadical	dadda	ripple	float_mul_comm_v2	T/O
smt2	cadical	shift-add	brent-kung	float_mul_comm_v2	T/O
smt2	cadical	shift-add	g-only	float_mul_comm_v2	T/O
smt2	cadical	shift-add	ripple	float_mul_comm_v2	T/O
smt2	cryptominisat	comba	brent-kung	float_mul_comm_v2	T/O
smt2	cryptominisat	comba	g-only	float_mul_comm_v2	T/O
smt2	cryptominisat	comba	ripple	float_mul_comm_v2	T/O
smt2	cryptominisat	comba-cs	brent-kung	float_mul_comm_v2	T/O
smt2	cryptominisat	comba-cs	g-only	float_mul_comm_v2	T/O
smt2	cryptominisat	comba-cs	ripple	float_mul_comm_v2	T/O
smt2	cryptominisat	dadda	brent-kung	float_mul_comm_v2	T/O
smt2	cryptominisat	dadda	g-only	float_mul_comm_v2	T/O
smt2	cryptominisat	dadda	ripple	float_mul_comm_v2	T/O
smt2	cryptominisat	shift-add	brent-kung	float_mul_comm_v2	T/O
smt2	cryptominisat	shift-add	g-only	float_mul_comm_v2	T/O
smt2	cryptominisat	shift-add	ripple	float_mul_comm_v2	T/O
smt2	mergesat	comba	brent-kung	float_mul_comm_v2	T/O
smt2	mergesat	comba	g-only	float_mul_comm_v2	T/O
smt2	mergesat	comba	ripple	float_mul_comm_v2	T/O
smt2	mergesat	comba-cs	brent-kung	float_mul_comm_v2	T/O
smt2	mergesat	comba-cs	g-only	float_mul_comm_v2	T/O
smt2	mergesat	comba-cs	ripple	float_mul_comm_v2	T/O
smt2	mergesat	dadda	brent-kung	float_mul_comm_v2	T/O
smt2	mergesat	dadda	g-only	float_mul_comm_v2	T/O
smt2	mergesat	dadda	ripple	float_mul_comm_v2	T/O
smt2	mergesat	shift-add	brent-kung	float_mul_comm_v2	T/O
smt2	mergesat	shift-add	g-only	float_mul_comm_v2	T/O
smt2	mergesat	shift-add	ripple	float_mul_comm_v2	T/O
smt2	minisat	comba	brent-kung	float_mul_comm_v2	T/O
smt2	minisat	comba	g-only	float_mul_comm_v2	T/O
smt2	minisat	comba	ripple	float_mul_comm_v2	T/O
smt2	minisat	comba-cs	brent-kung	float_mul_comm_v2	T/O
smt2	minisat	comba-cs	g-only	float_mul_comm_v2	T/O
smt2	minisat	comba-cs	ripple	float_mul_comm_v2	T/O
smt2	minisat	dadda	brent-kung	float_mul_comm_v2	T/O
smt2	minisat	dadda	g-only	float_mul_comm_v2	T/O
smt2	minisat	dadda	ripple	float_mul_comm_v2	T/O
smt2	minisat	shift-add	brent-kung	float_mul_comm_v2	T/O
smt2	minisat	shift-add	g-only	float_mul_comm_v2	T/O
smt2	minisat	shift-add	ripple	float_mul_comm_v2	T/O
smt2	cadical	comba	brent-kung	gf256_mul_assoc	T/O
smt2	cadical	comba	g-only	gf256_mul_assoc	.084170
smt2	cadical	comba	ripple	gf256_mul_assoc	.083366
smt2	cadical	comba-cs	brent-kung	gf256_mul_assoc	.061298
smt2	cadical	comba-cs	g-only	gf256_mul_assoc	.053451
smt2	cadical	comba-cs	ripple	gf256_mul_assoc	.054328
smt2	cadical	dadda	brent-kung	gf256_mul_assoc	.066105
smt2	cadical	dadda	g-only	gf256_mul_assoc	.055738
smt2	cadical	dadda	ripple	gf256_mul_assoc	.055660
smt2	cadical	shift-add	brent-kung	gf256_mul_assoc	.061522
smt2	cadical	shift-add	g-only	gf256_mul_assoc	.054079
smt2	cadical	shift-add	ripple	gf256_mul_assoc	.053741
smt2	cryptominisat	comba	brent-kung	gf256_mul_assoc	T/O
smt2	cryptominisat	comba	g-only	gf256_mul_assoc	.060981
smt2	cryptominisat	comba	ripple	gf256_mul_assoc	.060868
smt2	cryptominisat	comba-cs	brent-kung	gf256_mul_assoc	.058159
smt2	cryptominisat	comba-cs	g-only	gf256_mul_assoc	.032129
smt2	cryptominisat	comba-cs	ripple	gf256_mul_assoc	.032250
smt2	cryptominisat	dadda	brent-kung	gf256_mul_assoc	.061844
smt2	cryptominisat	dadda	g-only	gf256_mul_assoc	.022529
smt2	cryptominisat	dadda	ripple	gf256_mul_assoc	.022700
smt2	cryptominisat	shift-add	brent-kung	gf256_mul_assoc	.058001
smt2	cryptominisat	shift-add	g-only	gf256_mul_assoc	.032381
smt2	cryptominisat	shift-add	ripple	gf256_mul_assoc	.032405
smt2	mergesat	comba	brent-kung	gf256_mul_assoc	T/O
smt2	mergesat	comba	g-only	gf256_mul_assoc	.065891
smt2	mergesat	comba	ripple	gf256_mul_assoc	.066851
smt2	mergesat	comba-cs	brent-kung	gf256_mul_assoc	.598736
smt2	mergesat	comba-cs	g-only	gf256_mul_assoc	.033768
smt2	mergesat	comba-cs	ripple	gf256_mul_assoc	.034587
smt2	mergesat	dadda	brent-kung	gf256_mul_assoc	1.173221
smt2	mergesat	dadda	g-only	gf256_mul_assoc	.053137
smt2	mergesat	dadda	ripple	gf256_mul_assoc	.053565
smt2	mergesat	shift-add	brent-kung	gf256_mul_assoc	.602334
smt2	mergesat	shift-add	g-only	gf256_mul_assoc	.034125
smt2	mergesat	shift-add	ripple	gf256_mul_assoc	.034048
smt2	minisat	comba	brent-kung	gf256_mul_assoc	T/O
smt2	minisat	comba	g-only	gf256_mul_assoc	.026941
smt2	minisat	comba	ripple	gf256_mul_assoc	.026571
smt2	minisat	comba-cs	brent-kung	gf256_mul_assoc	.035969
