# Multiplication encoding benchmark results
# Date: 2026-04-26T21:20:00+00:00
# Machine: Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz
# Memory: 68Gi
# OS: Ubuntu 24.04.4 LTS
# GCC: gcc (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0
# CBMC: 6.8.0 (cbmc-6.8.0-283-gc2156a008b-dirty)
# Runs: 3 (median), Timeout: 120s, Memlimit: 5GB, Jobs: 8
# Solvers: CaDiCaL 3.0.0, MiniSat 2.2.1, CryptoMiniSat 5.11.21
# Mul encodings: shift-add dadda comba comba-cs
# Adder encodings: ripple brent-kung g-only
# MergeSat: available (cbmc)
# MergeSat: available (smt2_solver)
#
smt2	mergesat	comba-cs	brent-kung	barrett_red_8	.008938
smt2	mergesat	comba-cs	g-only	barrett_red_8	.008144
smt2	mergesat	comba-cs	ripple	barrett_red_8	.007871
smt2	mergesat	dadda	brent-kung	barrett_red_8	.008447
smt2	mergesat	dadda	g-only	barrett_red_8	.009075
smt2	mergesat	dadda	ripple	barrett_red_8	.009086
smt2	mergesat	shift-add	brent-kung	barrett_red_8	.008934
smt2	mergesat	shift-add	g-only	barrett_red_8	.007997
smt2	mergesat	shift-add	ripple	barrett_red_8	.008026
smt2	minisat	comba	brent-kung	barrett_red_8	T/O
smt2	minisat	comba	g-only	barrett_red_8	.009075
smt2	minisat	comba	ripple	barrett_red_8	.008985
smt2	minisat	comba-cs	brent-kung	barrett_red_8	.007135
smt2	minisat	comba-cs	g-only	barrett_red_8	.006715
smt2	minisat	comba-cs	ripple	barrett_red_8	.006565
smt2	minisat	dadda	brent-kung	barrett_red_8	.007067
smt2	minisat	dadda	g-only	barrett_red_8	.006706
smt2	minisat	dadda	ripple	barrett_red_8	.006669
smt2	minisat	shift-add	brent-kung	barrett_red_8	.006781
smt2	minisat	shift-add	g-only	barrett_red_8	.006825
smt2	minisat	shift-add	ripple	barrett_red_8	.006616
smt2	cadical	comba	brent-kung	bf16_mul_comm	.009603
smt2	cadical	comba	g-only	bf16_mul_comm	.009671
smt2	cadical	comba	ripple	bf16_mul_comm	.009744
smt2	cadical	comba-cs	brent-kung	bf16_mul_comm	.009045
smt2	cadical	comba-cs	g-only	bf16_mul_comm	.008965
smt2	cadical	comba-cs	ripple	bf16_mul_comm	.008818
smt2	cadical	dadda	brent-kung	bf16_mul_comm	.009001
smt2	cadical	dadda	g-only	bf16_mul_comm	.008891
smt2	cadical	dadda	ripple	bf16_mul_comm	.008760
smt2	cadical	shift-add	brent-kung	bf16_mul_comm	.008654
smt2	cadical	shift-add	g-only	bf16_mul_comm	.008772
smt2	cadical	shift-add	ripple	bf16_mul_comm	.008819
smt2	cryptominisat	comba	brent-kung	bf16_mul_comm	.044326
smt2	cryptominisat	comba	g-only	bf16_mul_comm	.044540
smt2	cryptominisat	comba	ripple	bf16_mul_comm	.044503
smt2	cryptominisat	comba-cs	brent-kung	bf16_mul_comm	.237707
smt2	cryptominisat	comba-cs	g-only	bf16_mul_comm	.237471
smt2	cryptominisat	comba-cs	ripple	bf16_mul_comm	.237046
smt2	cryptominisat	dadda	brent-kung	bf16_mul_comm	.044433
smt2	cryptominisat	dadda	g-only	bf16_mul_comm	.044271
smt2	cryptominisat	dadda	ripple	bf16_mul_comm	.044373
smt2	cryptominisat	shift-add	brent-kung	bf16_mul_comm	.278303
smt2	cryptominisat	shift-add	g-only	bf16_mul_comm	.277299
smt2	cryptominisat	shift-add	ripple	bf16_mul_comm	.277226
smt2	mergesat	comba	brent-kung	bf16_mul_comm	.057884
smt2	mergesat	comba	g-only	bf16_mul_comm	.057546
smt2	mergesat	comba	ripple	bf16_mul_comm	.057764
smt2	mergesat	comba-cs	brent-kung	bf16_mul_comm	.032097
smt2	mergesat	comba-cs	g-only	bf16_mul_comm	.032077
smt2	mergesat	comba-cs	ripple	bf16_mul_comm	.032626
smt2	mergesat	dadda	brent-kung	bf16_mul_comm	.031179
smt2	mergesat	dadda	g-only	bf16_mul_comm	.031458
smt2	mergesat	dadda	ripple	bf16_mul_comm	.030943
smt2	mergesat	shift-add	brent-kung	bf16_mul_comm	.042589
smt2	mergesat	shift-add	g-only	bf16_mul_comm	.042852
smt2	mergesat	shift-add	ripple	bf16_mul_comm	.042937
smt2	minisat	comba	brent-kung	bf16_mul_comm	.025261
smt2	minisat	comba	g-only	bf16_mul_comm	.025079
smt2	minisat	comba	ripple	bf16_mul_comm	.025213
smt2	minisat	comba-cs	brent-kung	bf16_mul_comm	.040483
smt2	minisat	comba-cs	g-only	bf16_mul_comm	.039704
smt2	minisat	comba-cs	ripple	bf16_mul_comm	.039804
smt2	minisat	dadda	brent-kung	bf16_mul_comm	.031521
smt2	minisat	dadda	g-only	bf16_mul_comm	.031733
smt2	minisat	dadda	ripple	bf16_mul_comm	.031488
smt2	minisat	shift-add	brent-kung	bf16_mul_comm	.044766
smt2	minisat	shift-add	g-only	bf16_mul_comm	.044668
smt2	minisat	shift-add	ripple	bf16_mul_comm	.044849
smt2	cadical	comba	brent-kung	bf16_mul_comm_v2	11.105312
smt2	cadical	comba	g-only	bf16_mul_comm_v2	11.080142
smt2	cadical	comba	ripple	bf16_mul_comm_v2	11.133286
smt2	cadical	comba-cs	brent-kung	bf16_mul_comm_v2	11.672735
smt2	cadical	comba-cs	g-only	bf16_mul_comm_v2	11.711008
smt2	cadical	comba-cs	ripple	bf16_mul_comm_v2	11.677707
smt2	cadical	dadda	brent-kung	bf16_mul_comm_v2	29.689912
smt2	cadical	dadda	g-only	bf16_mul_comm_v2	29.617412
smt2	cadical	dadda	ripple	bf16_mul_comm_v2	29.518747
smt2	cadical	shift-add	brent-kung	bf16_mul_comm_v2	24.233503
smt2	cadical	shift-add	g-only	bf16_mul_comm_v2	24.281844
smt2	cadical	shift-add	ripple	bf16_mul_comm_v2	24.252157
smt2	cryptominisat	comba	brent-kung	bf16_mul_comm_v2	43.177486
smt2	cryptominisat	comba	g-only	bf16_mul_comm_v2	42.744156
smt2	cryptominisat	comba	ripple	bf16_mul_comm_v2	43.262255
smt2	cryptominisat	comba-cs	brent-kung	bf16_mul_comm_v2	49.620840
smt2	cryptominisat	comba-cs	g-only	bf16_mul_comm_v2	49.257563
smt2	cryptominisat	comba-cs	ripple	bf16_mul_comm_v2	49.849758
smt2	cryptominisat	dadda	brent-kung	bf16_mul_comm_v2	60.394029
smt2	cryptominisat	dadda	g-only	bf16_mul_comm_v2	60.905725
smt2	cryptominisat	dadda	ripple	bf16_mul_comm_v2	59.276061
smt2	cryptominisat	shift-add	brent-kung	bf16_mul_comm_v2	51.828730
smt2	cryptominisat	shift-add	g-only	bf16_mul_comm_v2	52.305203
smt2	cryptominisat	shift-add	ripple	bf16_mul_comm_v2	52.386798
smt2	mergesat	comba	brent-kung	bf16_mul_comm_v2	T/O
smt2	mergesat	comba	g-only	bf16_mul_comm_v2	T/O
smt2	mergesat	comba	ripple	bf16_mul_comm_v2	T/O
smt2	mergesat	comba-cs	brent-kung	bf16_mul_comm_v2	119.344935
smt2	mergesat	comba-cs	g-only	bf16_mul_comm_v2	T/O
smt2	mergesat	comba-cs	ripple	bf16_mul_comm_v2	119.650442
smt2	mergesat	dadda	brent-kung	bf16_mul_comm_v2	112.860794
smt2	mergesat	dadda	g-only	bf16_mul_comm_v2	112.574061
smt2	mergesat	dadda	ripple	bf16_mul_comm_v2	111.286027
smt2	mergesat	shift-add	brent-kung	bf16_mul_comm_v2	88.054817
smt2	mergesat	shift-add	g-only	bf16_mul_comm_v2	88.339513
smt2	mergesat	shift-add	ripple	bf16_mul_comm_v2	86.369878
smt2	minisat	comba	brent-kung	bf16_mul_comm_v2	T/O
smt2	minisat	comba	g-only	bf16_mul_comm_v2	T/O
smt2	minisat	comba	ripple	bf16_mul_comm_v2	T/O
smt2	minisat	comba-cs	brent-kung	bf16_mul_comm_v2	T/O
smt2	minisat	comba-cs	g-only	bf16_mul_comm_v2	T/O
smt2	minisat	comba-cs	ripple	bf16_mul_comm_v2	T/O
smt2	minisat	dadda	brent-kung	bf16_mul_comm_v2	90.673875
smt2	minisat	dadda	g-only	bf16_mul_comm_v2	91.010363
smt2	minisat	dadda	ripple	bf16_mul_comm_v2	90.617525
smt2	minisat	shift-add	brent-kung	bf16_mul_comm_v2	T/O
smt2	minisat	shift-add	g-only	bf16_mul_comm_v2	T/O
smt2	minisat	shift-add	ripple	bf16_mul_comm_v2	T/O
smt2	cadical	comba	brent-kung	bf16_mul_const	.032903
smt2	cadical	comba	g-only	bf16_mul_const	.032526
smt2	cadical	comba	ripple	bf16_mul_const	.032605
smt2	cadical	comba-cs	brent-kung	bf16_mul_const	.028577
smt2	cadical	comba-cs	g-only	bf16_mul_const	.028446
smt2	cadical	comba-cs	ripple	bf16_mul_const	.028577
smt2	cadical	dadda	brent-kung	bf16_mul_const	.028682
smt2	cadical	dadda	g-only	bf16_mul_const	.028485
smt2	cadical	dadda	ripple	bf16_mul_const	.028424
smt2	cadical	shift-add	brent-kung	bf16_mul_const	.030451
smt2	cadical	shift-add	g-only	bf16_mul_const	.030524
smt2	cadical	shift-add	ripple	bf16_mul_const	.030457
smt2	cryptominisat	comba	brent-kung	bf16_mul_const	.041283
smt2	cryptominisat	comba	g-only	bf16_mul_const	.041148
smt2	cryptominisat	comba	ripple	bf16_mul_const	.041444
smt2	cryptominisat	comba-cs	brent-kung	bf16_mul_const	.032920
smt2	cryptominisat	comba-cs	g-only	bf16_mul_const	.033108
smt2	cryptominisat	comba-cs	ripple	bf16_mul_const	.032765
smt2	cryptominisat	dadda	brent-kung	bf16_mul_const	.037768
